PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,record_id,source_name,layer,layer_name,pubchem_cid,inchikey,existing_formula,canonical_smiles,Canonical_RDKit_SMILES,RDKit_MolecularFormula
-2.4942799398463475,0.98581622898717,-0.531322153711404,-0.24198298921727118,0.09663800772015622,0.20532980348943872,-0.09354630252616696,-0.609259594120454,-0.3650046152589722,-0.3428970400604795,0.028220406380132592,0.0790253666965065,-0.014000081116538068,-0.04994023560698335,-0.0126174919561666,-0.021700222247998776,0.012069329029664228,-1.2191155566947086e-17,7.2066865703041e-17,-1.152595844444869e-18,PUBCHEM_261,butyraldehyde,1,Simple organic chemistry,261,ZTQSAGDEMFDKMZ-UHFFFAOYSA-N,,CCCC=O,CCCC=O,C4H8O
-2.0365935275903553,0.8778175283464004,-0.6858486209644019,-0.2205405667441695,0.16932220365283338,0.09042798734735047,0.05401008428296255,-0.4642842713330896,-0.22784298365268962,0.0013045118852239989,0.11521889216172367,-0.14561092131178177,0.10444814646466945,0.035341093842285946,-0.03784764993342054,-0.016841785945542948,0.005551417955144114,-4.027710991066498e-17,1.4062617414909972e-17,-4.331908176739128e-18,PUBCHEM_264,butyric acid,1,Simple organic chemistry,264,FERIUCNNQQJTOY-UHFFFAOYSA-N,,CCCC(=O)O,CCCC(=O)O,C4H8O2
-2.3169858266071843,-1.1089447904742362,0.9903592926475043,1.68734201589838,-1.106371408958182,0.018013805702104167,0.48689911196169794,1.1404137906730336,0.5548377674369284,-0.03403337448301959,-0.10437751556964603,-0.41527029023044787,-0.1286315737336217,-0.23578527697963297,-0.057906970652430396,0.07005454814025935,0.011911973579478595,-6.024528704109628e-17,-7.927833449018225e-17,-1.3516802375256841e-17,PUBCHEM_2723790,thiourea,2,Prebiotic building blocks,2723790,UMGDCJDMYOKAJW-UHFFFAOYSA-N,,C(=S)(N)N,NC(N)=S,CH4N2S
1.500284945520861,-0.32687674117801235,-1.4805718491027067,-0.4445485811491783,0.6654934213624549,1.8108951770481443,0.9268619835315325,-0.5602279343878502,0.9400938445775349,1.1050131383749187,0.16100334813223705,0.21997614320753692,-0.059193674169401696,0.03361586817433594,0.14958382619722463,0.02695823073063872,-0.045181061371506785,-1.691225125201461e-16,8.700145085901776e-17,1.464920185189559e-18,PUBCHEM_2723872,fructose,2,Prebiotic building blocks,2723872,LKDRXBCSQODPBY-VRPWFDPXSA-N,,C1[C@H]([C@H]([C@@H](C(O1)(CO)O)O)O)O,OCC1(O)OC[C@@H](O)[C@@H](O)[C@@H]1O,C6H12O6
-2.203851731573836,-1.349440379837327,0.086729312388068,-0.37714599368531365,0.026936354954829492,-0.6467318229204165,-0.37232050430171737,0.22493509960380598,0.275544294218554,-0.1484795660854271,0.23297452001043253,0.08650363985994129,0.017099124809954534,-0.1890848004458128,0.10496960258612467,-0.06610660275258289,0.0025345952304382992,-5.873163963666576e-17,-1.0081331060594993e-16,5.053179685635851e-17,PUBCHEM_2723923,ammonium formate,1,Simple organic chemistry,2723923,VZTDIZULWFCMLS-UHFFFAOYSA-N,,C(=O)[O-].[NH4+],O=C[O-].[NH4+],CH5NO2
-2.6512435782927053,-0.09933414725681275,0.44083354947016823,1.7530331108676103,-1.040911214913834,0.6587500991763334,0.7783638531141197,0.3512942098209214,-0.09172845335769378,-0.06913847711431229,-0.02344369952351359,-0.35059735450490065,-0.18316026351700815,-0.22562015958502812,-0.06279181174849768,0.056617813906773,0.007585286633174991,-6.926880844768407e-17,-3.801491488156842e-17,-1.4856392974548496e-18,PUBCHEM_2723949,thioacetamide,3,Pre-nucleic/functional systems,2723949,YUKQRDCYNOVPGJ-UHFFFAOYSA-N,,CC(=S)N,CC(N)=S,C2H5NS
-1.2173701023944263,1.543843876237336,-0.436142408188743,-0.4549084000326051,0.4703590915156562,0.3624622881799648,0.7989464017990133,0.6201511930470098,-0.19423117532169434,-0.4879565779194015,-0.16568623516363593,0.012676856614770571,-0.011866106267335327,0.006662215585882984,0.13551015117019313,0.053122771046722174,-0.03360209980201191,-6.195022693311889e-18,-2.491030407602333e-17,1.4054502669257062e-18,PUBCHEM_273,cadaverine,3,Pre-nucleic/functional systems,273,VHRGRCVQAFMJIZ-UHFFFAOYSA-N,,C(CCN)CCN,NCCCCCN,C5H14N2
0.626801220686479,0.04381253617394859,-0.7245278337579011,-0.1241735942678425,0.4872688650224128,-0.5761608366156087,-0.015898121248129813,1.2837451149503218,0.30820191868324454,0.47927459993188376,0.271948248257044,-0.3113747867376224,0.17328736373486311,0.1432044572222709,-0.1933857678255525,-0.09845422198013712,0.022273095178923813,6.297825517911386e-17,5.290125924832821e-17,1.5713138851569686e-17,PUBCHEM_279,ureidosuccinic acid,3,Pre-nucleic/functional systems,279,HLKXYZVTANABHZ-UHFFFAOYSA-N,,C(C(C(=O)O)NC(=O)N)C(=O)O,NC(=O)NC(CC(=O)O)C(=O)O,C5H8N2O5
-2.8028273607260563,-1.014231873623392,0.015089113492368968,-0.29884206770189586,-0.12781325595623652,-0.7113682337723927,-0.510785195192865,-0.32306821197060126,0.4724139022626276,0.1267181976829741,0.09163288374289784,0.06707124494403337,0.15252598037612633,-0.08340159019872542,-0.049573723893341685,0.01598428346026706,0.03866987213297703,-8.795900025954476e-17,-5.864313179717613e-17,-1.7012019467610334e-18,PUBCHEM_284,formic acid,1,Simple organic chemistry,284,BDAGIHXWWSANSR-UHFFFAOYSA-N,,C(=O)O,O=CO,CH2O2
-1.0447101699995933,0.021286937277346773,1.2095804329408528,-0.5019693630464843,-0.6064664370009988,-0.5607758159578755,-0.9451124346300974,-0.8400088746811737,0.08584800515057622,1.0225762565426832,0.007366682569745661,-0.09357337200022008,-0.09597469584478621,-0.09374631219194926,0.11308238550259486,0.12090952376813664,-0.03869641937657212,1.8952560119864163e-16,5.1950246807428804e-17,-6.01232473396379e-18,PUBCHEM_289,catechol,1,Simple organic chemistry,289,YCIMNLLNPGFGHC-UHFFFAOYSA-N,,C1=CC=C(C(=C1)O)O,Oc1ccccc1O,C6H6O2
-0.5054446153397868,3.397573185572185,-1.0025598660341661,0.31435568499823074,0.09431079122990171,-0.04601722017181777,-1.035173780721538,-0.06213034757993593,-0.1656191501890704,-0.15731204169523016,0.007984410036018698,-0.07033806923320854,0.14855386879534244,0.013218435432988129,0.0033340090960677802,-0.0025899149577887793,0.000808560310936716,-8.529645064502301e-17,-3.8253758961828906e-17,4.808115423695917e-19,PUBCHEM_2969,capric acid,2,Prebiotic building blocks,2969,GHVNFZFCNZKVNT-UHFFFAOYSA-N,,CCCCCCCCCC(=O)O,CCCCCCCCCC(=O)O,C10H20O2
-2.4843379606635914,1.3167729940725832,-0.7400746179013268,-0.2841665376435933,0.20841028191826635,0.5085693687646409,0.28488516334509023,-0.7228305247095042,-0.6107397006934759,-0.38554620385351623,-0.0025126784588144794,0.05152474236775858,-0.005582157191408579,0.022699823838406383,-0.06131647778669868,0.013000320639792786,0.04424992889115014,-5.467705644022543e-17,3.911820102842977e-17,-1.960736117854047e-18,PUBCHEM_3283,diethyl ether,1,Simple organic chemistry,3283,RTZKZFJDLAIYFH-UHFFFAOYSA-N,,CCOCC,CCOCC,C4H10O
-1.8814116277770259,-1.4011553156326344,3.9934978918208857,3.2850409144035155,8.22814270574245,-1.216839875498261,0.40889636803932666,-0.6145061492424106,1.1895883847032076,-0.3367638870650308,0.009079426317214773,-0.2587054562622493,0.16742369008398153,0.18553376965860818,0.030497476132604742,0.05848189327358375,0.02276182526913527,8.52668217037542e-17,-4.0981622051367395e-17,-1.243589938723909e-17,PUBCHEM_32838,guanidinium,3,Pre-nucleic/functional systems,32838,ZRALSGWEFCBTJO-UHFFFAOYSA-O,,C(=[NH2+])(N)N,NC(N)=[NH2+],CH6N3+
-0.17659459467671837,0.5227658297257091,-0.9222854813800402,-0.11186996458142304,0.4365865861953755,-0.25920851044905113,0.03493483720824444,0.6509817504279095,0.055338782511451655,0.4106126894607411,0.1465871796534711,-0.031985009122407204,0.1890984411895342,0.0044717625580238665,-0.01610333744708644,-0.07354141081118219,-0.010002963792811665,-1.6496603304770095e-16,2.449030408466043e-17,3.356158275072745e-17,PUBCHEM_33032,glutamic acid,2,Prebiotic building blocks,33032,WHUUTDBJXJRKMK-VKHMYHEASA-N,,C(CC(=O)O)[C@@H](C(=O)O)N,N[C@@H](CCC(=O)O)C(=O)O,C5H9NO4
-1.8987948013047007,-1.1026887912655396,0.8205344190886036,-0.7233003580723992,0.1003986095335647,-0.7888361832774634,0.4359411024855752,1.130755034050967,0.9022661523416632,-0.2942856421435647,0.10700594061561305,-0.38993336242876964,-0.04297615213503725,0.05832044683744315,0.033252188287305896,0.1016253310754355,-0.022199435029246223,-1.646583768555703e-17,-6.906288851592313e-17,7.934278478452648e-18,PUBCHEM_3520,guanidine,3,Pre-nucleic/functional systems,3520,ZRALSGWEFCBTJO-UHFFFAOYSA-N,,C(=N)(N)N,N=C(N)N,CH5N3
-1.0136691935435906,2.58635658394159,-0.919751282510757,0.1308833708657114,0.132386765600527,0.02961041039268,-0.6338060399955127,-0.2051705553586881,-0.2122051315854847,-0.10854980414527589,0.041866165761628125,-0.1009771497034964,0.13744862877025626,0.02445246852138271,-0.010128635256504474,-0.00943203344287993,0.001316726779956364,5.464983807104745e-17,-8.255590187326307e-17,6.908414592667965e-18,PUBCHEM_379,octanoic acid,2,Prebiotic building blocks,379,WWZKQHOCKIZLMA-UHFFFAOYSA-N,,CCCCCCCC(=O)O,CCCCCCCC(=O)O,C8H16O2
0.0020604986818887295,4.199222470276781,-1.0777811723909603,0.4995525203146564,0.05187742678272733,-0.13169348231124012,-1.4493103389112933,0.08390616015249444,-0.11041826760092022,-0.20470429691956296,-0.02527632180638222,-0.03784961217044395,0.15846021968093774,0.000697797805050346,0.016708461673998656,0.0049493684681379685,0.0006579892016001312,-6.212627944717814e-20,-1.91479493349134e-17,-1.120160587861599e-17,PUBCHEM_3893,lauric acid,2,Prebiotic building blocks,3893,POULHZVOKOAJMA-UHFFFAOYSA-N,,CCCCCCCCCCCC(=O)O,CCCCCCCCCCCC(=O)O,C12H24O2
-0.5951058517496153,0.5970586256128525,-0.6062149842441193,-0.38520266688863214,0.552854651311975,0.017734477372147957,0.682552341931873,0.9697038594548711,0.04742392026223588,-0.048699761852651444,-0.19000737429702433,0.16789456444662806,0.12792696084994618,0.03073052614494215,-0.01781272038244443,0.021771952685482345,0.018127924259834175,-2.9222145539869963e-17,-2.158404772146539e-17,-7.156517893776218e-18,PUBCHEM_428913,N-(2-aminoethyl)glycine,3,Pre-nucleic/functional systems,428913,PIINGYXNCHTJTF-UHFFFAOYSA-N,,C(CNCC(=O)O)N,NCCNCC(=O)O,C4H10N2O2
-0.6725872279947425,0.124581227464808,-1.2933851382734631,-0.2091332634374507,0.5910200213374145,0.12746388191918528,0.42460257941858415,0.2485205251045037,-0.10593382824119338,0.7888674083580784,-0.19370748581706887,0.4206749912635331,0.06305088733740132,-0.08441101696349053,0.05266786541552426,-0.028181256228903103,0.0007079785967484447,-9.826322826474345e-17,5.100314159602004e-18,2.1695052647354022e-17,PUBCHEM_439665,threose,3,Pre-nucleic/functional systems,439665,YTBSYETUWUMLBZ-QWWZWVQMSA-N,,C([C@H]([C@@H](C=O)O)O)O,O=C[C@@H](O)[C@H](O)CO,C4H8O4
1.4594265184030848,6.259914097416981,-1.1256116507762306,1.0222647458507688,-0.13797451952368464,-0.46658905791014726,-2.8223034211294435,0.49630297460772405,0.15167640901751303,-0.2545936678480459,-0.04416659016287973,-0.0018968857284717773,-0.018699959952107277,-0.04644081953061864,0.030749442226038086,0.048790689447008845,0.002897961408684436,-1.565456017991431e-16,7.346530211455175e-17,-1.0423886849730844e-17,PUBCHEM_445639,oleic acid,2,Prebiotic building blocks,445639,ZQPPMHVWECSIRJ-KTKRTIGZSA-N,,CCCCCCCC/C=C\CCCCCCCC(=O)O,CCCCCCCC/C=C\CCCCCCCC(=O)O,C18H34O2
6.820652449502926,1.1221226725388633,1.1000494540859755,-0.4762835144106786,-0.22470576536815862,2.569969014806348,-1.4862487387663856,0.05247993537887038,1.8229622747803313,-0.07278544710543645,0.5275133012055923,-0.027150513070835186,-0.6460287242626503,-0.009169861496510332,0.027143845762427943,0.0333033318436496,-0.008380178159599877,1.1231210858892955e-16,3.4382307916805853e-16,-7.93616455775524e-17,PUBCHEM_493570,riboflavin,2,Prebiotic building blocks,493570,AUNGANRZJHBGPY-SCRDCRAPSA-N,,CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](CO)O)O)O,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1C,C17H20N4O6
-1.9652680095594135,-0.5269251365001285,-0.3265433550466829,-0.43575473489463284,0.24449825686769286,-0.040621023759149305,0.24908444437941316,0.02157893121187454,-0.2386962409163071,-0.18814149154144846,0.3072099290014981,-0.10688443886928953,-0.07445395589283288,-0.0938464058840636,0.10085185427815872,-0.0869513372409283,-0.020420617766930493,-3.05295068218648e-17,-1.4253745128828684e-17,4.478895712420352e-17,PUBCHEM_517165,ammonium acetate,1,Simple organic chemistry,517165,USFZMSVCRYTOJT-UHFFFAOYSA-N,,CC(=O)[O-].[NH4+],CC(=O)[O-].[NH4+],C2H7NO2
-2.7545076744963426,0.49888573430087296,-0.4254260060334699,-0.3190607162203263,0.07863817925479964,0.1577302503848254,-0.0013973806048633657,-0.655311148403566,-0.3150709458274239,-0.3068710715177216,0.05043998725020963,0.07942552749741483,-0.029743258814750758,-0.055259357648900505,-0.02009844421690377,-0.019195379493443198,0.015362972821480643,-6.606151253833872e-17,-2.852841819595924e-17,6.497267338512211e-18,PUBCHEM_527,propionaldehyde,1,Simple organic chemistry,527,NBBJYMSMWIIQGU-UHFFFAOYSA-N,,CCC=O,CCC=O,C3H6O
1.5226572695945713,6.57865747925457,-1.2832123523503676,1.0597417494210166,-0.0870423734295942,-0.4155186195959741,-2.72577019338384,0.5300058165595934,0.07815745000815927,-0.34322777639090485,-0.12340245364502786,0.06454742993112125,0.18498223463241614,-0.04029506051754274,0.056596641342081276,0.029426325254810846,0.0011598634994114002,1.2268130059337495e-16,5.960605511181676e-17,-4.5802435431213975e-17,PUBCHEM_5281,stearic acid,2,Prebiotic building blocks,5281,QIQXTHQIDYTFRH-UHFFFAOYSA-N,,CCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCC(=O)O,C18H36O2
-0.4152373500732617,0.5732424544471051,-1.3689321772849359,-0.12515745169877002,0.5915902894965738,0.1348689087240985,0.2813783876423591,0.306557279202328,-0.12140789290579815,0.7583213691178053,-0.21344297115431193,0.4276723368325317,0.07399850847765158,-0.08423831307974469,0.0597960505776963,-0.0278974392201171,-0.001155283756335604,-8.88461430022665e-17,-9.141822425995637e-18,8.343294111080668e-18,PUBCHEM_5460005,2-deoxyribose,2,Prebiotic building blocks,5460005,ASJSAQIRZKANQN-CRCLSJGQSA-N,,C(C=O)[C@@H]([C@@H](CO)O)O,O=CC[C@H](O)[C@H](O)CO,C5H10O4
2.8394651819183805,0.3739774390080951,0.5907404537278789,-0.5776495658025695,-0.09701101024737321,1.5813128490811568,-0.5777917263904954,-0.5447281661028913,0.2693291194934749,0.2773392927228648,0.1222713860236051,-0.08573155988410948,-0.21244586519895436,0.07126643684170378,-0.08020296485008692,-0.029782158550474117,0.04711938241910288,-2.0755735454306768e-16,-4.21397275633252e-17,2.0144049630252118e-17,PUBCHEM_5789,thymidine,5,DNA/deoxyribonucleotide systems,5789,IQFYYKKMVGJFEH-XLPZGREQSA-N,,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)O,Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O,C10H14N2O5
1.5001096801455958,-0.3273829358266823,-1.4806952489413474,-0.44466765194551555,0.6656648877496973,1.8110264284398874,0.9269819368458445,-0.5601120621631737,0.9400894775358324,1.10508102601059,0.16061315218591424,0.22024025930096458,-0.059162606953364345,0.03381621863807451,0.14949181285906246,0.026274408395433393,-0.0455020059708437,1.4386726120530305e-16,-2.0707068574074656e-17,1.4103061762800773e-17,PUBCHEM_5793,glucose,2,Prebiotic building blocks,5793,WQZGKKKJIJFFOK-GASJEMHNSA-N,,C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)O)O)O,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,C6H12O6
-1.196356335881503,0.1115924653963346,-0.21479893416942591,1.8742608979602353,-0.7244435291114598,0.6535715496987777,1.1514842629026352,0.8797521706404854,-0.006196221455345052,0.5998076463057479,-0.07899216137393347,-0.11861523352321846,0.021682061386366434,-0.21704876664009606,-0.024864866640564705,0.04808064270585469,-0.013951632022236045,6.767839428298252e-17,-6.718891483433171e-17,1.1067566037512195e-18,PUBCHEM_5862,cysteine,2,Prebiotic building blocks,5862,XUJNEKJLAYXESH-REOHCLBHSA-N,,C([C@@H](C(=O)O)N)S,N[C@@H](CS)C(=O)O,C3H7NO2S
-1.6138420528963295,0.09991290389680925,-0.4772553706686107,-0.42855423182383595,0.32828531055468163,0.04949829651963281,0.5337507913556769,0.11788893185464067,-0.08437286171850573,0.07433090051410915,0.15216050869558967,-0.12607440899226832,-0.040621196769083025,0.027250363368603113,0.004219777135090235,0.000451844827212546,-0.009550560399843283,2.0442345783010974e-17,6.443842800084131e-18,8.691562394519538e-18,PUBCHEM_5950,alanine,2,Prebiotic building blocks,5950,QNAYBMKLOCPYGJ-REOHCLBHSA-N,,C[C@@H](C(=O)O)N,C[C@H](N)C(=O)O,C3H7NO2
-0.9680828242009477,-0.0916405684121342,-0.779185658012832,-0.38455133668830144,0.5051699577555783,-0.013930956471885476,0.6563117848504445,0.4701335401072672,0.024361516059566775,0.4082983519846472,-0.006559447420308046,0.05464544733744518,0.09653555815522298,-0.0014328277545187877,0.03671509801827399,-0.012264855148270767,-0.01193584666365927,-1.159789954280903e-16,1.6728784208406224e-17,1.3429326928905346e-17,PUBCHEM_5951,serine,2,Prebiotic building blocks,5951,MTCFGRXMJLQNBG-REOHCLBHSA-N,,C([C@@H](C(=O)O)N)O,N[C@@H](CO)C(=O)O,C3H7NO3
10.300437645131597,-0.11296397205076972,-0.06927463136605941,0.5286201364490459,-0.6581962243217158,-1.6447501096540658,0.9283437792897697,-0.44287412232564194,-0.3190101048156963,-0.4751115931767465,-0.07032485034140817,0.24409063253129368,0.05953331959267055,-0.06201075810234883,0.039827356846497276,-0.01029755789216182,-0.03258215003182,3.779578879594741e-17,1.214047864826796e-16,-1.538775486357765e-17,PUBCHEM_5957,adenosine triphosphate,4,RNA/ribonucleotide systems,5957,ZKHQWZAMYRWXGA-KQYNXXCUSA-N,,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,C10H16N5O13P3
-0.43826125769097096,0.016700701187412046,-0.8012147793688764,-0.18549864921666553,0.4098719775769204,-0.3269053267035142,0.10154612420208714,0.6109227960521535,0.12250225432647167,0.44937862265474154,0.17004880828996502,-0.027886095136545323,0.1709574852123404,-0.0034205685629786647,-0.0237606732571061,-0.06964223817495603,-0.00599412928162901,-5.99378261621153e-17,-2.0008551601917082e-18,3.196652550689347e-17,PUBCHEM_5960,aspartic acid,2,Prebiotic building blocks,5960,CKLJMWTZIZZHCS-REOHCLBHSA-N,,C([C@@H](C(=O)O)N)C(=O)O,N[C@@H](CC(=O)O)C(=O)O,C4H7NO4
-0.09958179430633785,1.3173443812301735,-0.6882378781537054,-0.2614322972388263,0.5338097945451787,0.04226958365896832,0.4419746853756483,1.0137082044780614,-0.02092223243493641,-0.04797780877529688,-0.020681947494014048,0.010610198259436295,0.03250292755459906,0.0017806796607302464,0.09142939813906671,-0.001136778982673162,-0.03214841450453159,1.1535941592739466e-16,-2.3737371038555665e-17,1.782819738342866e-17,PUBCHEM_5962,lysine,2,Prebiotic building blocks,5962,KDXKERNSBIXSRK-YFKPBYRVSA-N,,C(CCN)C[C@@H](C(=O)O)N,NCCCC[C@H](N)C(=O)O,C6H14N2O2
-0.4713171205299909,-0.7096734511720522,1.7889529743870596,-0.8445296300296781,-0.3607954003065467,-0.5007390590191664,-0.203090181667096,0.4193095333035996,-0.12215582551842318,-0.017261853815339012,0.06373115276106277,0.011175331183735341,-0.11485647696385434,-0.06613449708244776,-0.00032031281751487405,0.06401928837727008,0.01622338407110494,-1.1072774241085696e-16,3.3407104747350754e-17,-1.3270719387850291e-17,PUBCHEM_597,cytosine,2,Prebiotic building blocks,597,OPTASPLRGRRNAP-UHFFFAOYSA-N,,C1=C(NC(=O)N=C1)N,Nc1ccnc(=O)[nH]1,C4H5N3O
8.37300493072753,-0.06612374447736576,0.7555861672045513,-0.048701888249324324,-0.5605465666860714,-0.5862143203891234,0.6318127912568496,-0.23650467106493134,-0.27337840158737736,-0.31648456975705613,-0.036349117929875656,0.1946601267272478,0.08032644702475289,-0.023105267760933194,0.03034468585010433,-0.028790560344019257,-0.023801027340132307,-9.292811320551413e-17,1.0064503158427266e-16,1.178903360054438e-17,PUBCHEM_6022,adenosine diphosphate,4,RNA/ribonucleotide systems,6022,XTWYTFMLZFPYCI-KQYNXXCUSA-N,,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O)O)O)N,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,C10H15N5O10P2
3.223273660053742,-0.24397299433260625,0.3651975495412772,-0.6164763321974343,0.07352869163406438,1.5072373182750192,-0.30109180684011677,-0.2624274729080041,0.3916670979520356,0.6393743244969985,0.0027504595538186878,0.08458560740147325,-0.07565801873962505,0.04524708384567537,-0.05445294811074239,-0.04577279912683049,0.04297516696388948,3.338255975925023e-17,-1.1194115226451695e-16,1.95676407720531e-17,PUBCHEM_6029,uridine,2,Prebiotic building blocks,6029,DRTQHJPVMGBUCF-XVFCMESISA-N,,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,O=c1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,C9H12N2O6
5.05836345722254,-0.2591814985274789,-0.4519160060174453,-0.043682472435167846,-0.01116432147610125,0.4496914664428293,-0.07004210700243509,-0.46933946775583774,0.36908673696216315,0.44659179992448866,-0.1392149898348284,-0.13023166318172533,-0.043227049070524916,0.0893360882195908,-0.0965121005583059,-0.05003010207921826,0.04259654201099167,-1.6327304171686212e-16,-1.53089466375057e-16,3.671526403876999e-17,PUBCHEM_6030,uridine monophosphate,3,Pre-nucleic/functional systems,6030,DJJCXFVJDGTHFX-XVFCMESISA-N,,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O,O=c1ccn([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,C9H13N2O9P
6.985796171626605,-0.3060217261008834,-1.2767768045880556,0.5336395522632019,-0.10881397911174576,-0.6088443228221136,0.22648888103048545,-0.675708919016549,0.32345503373384427,0.2879647765047987,-0.1731907222463608,-0.08080115737767829,-0.06402017650260687,0.05043059787817565,-0.08702942956191258,-0.03153709962736293,0.03381541931930301,4.1820666867705703e-17,-1.9448904447560314e-17,1.9019331386900586e-18,PUBCHEM_6031,uridine diphosphate,4,RNA/ribonucleotide systems,6031,XCCTYIAWTASOJW-XVFCMESISA-N,,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)O)O)O,O=c1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,C9H14N2O12P2
0.7480596327242939,0.8653400643333103,0.8056790443092724,-0.3582400370437439,-0.26967015951579326,-0.3907388221580544,-0.9724697576144232,0.052953769818046725,-0.09278719972228977,1.0133059078977604,-0.09785830130925287,-0.16533272719694017,-0.18718973274900405,-0.05971743208189614,0.10943688272902345,0.03163336857449151,-0.0551751142073805,1.2473980937290202e-16,-1.0389985755950924e-16,4.042909660126679e-17,PUBCHEM_6057,tyrosine,2,Prebiotic building blocks,6057,OUYCCCASQSFEME-QMMMGPOBSA-N,,C1=CC(=CC=C1C[C@@H](C(=O)O)N)O,N[C@@H](Cc1ccc(O)cc1)C(=O)O,C9H11NO3
-2.2997553603270187,0.5294382989234969,-0.11444900753676716,1.6462943714883285,-0.7007464306099965,1.1747368857182727,1.7638323286006088,0.42626916013587135,-0.35180318817682155,0.13242923064921766,-0.23641692670772563,-0.1535361070174194,0.0012908103542428218,-0.18643513992408656,0.020979721883387776,0.0883968939185426,-0.022557224513378563,-4.0275439223112166e-17,-5.633068277957027e-17,-1.408460004756518e-17,PUBCHEM_6058,cysteamine,3,Pre-nucleic/functional systems,6058,UFULAYFCSOUIOV-UHFFFAOYSA-N,,C(CS)N,NCCS,C2H7NS
6.44557221632347,-0.01928351690396149,1.5804469657751614,-0.6260239129476943,-0.4628969090504272,0.47232146887582005,0.33528180322392925,-0.03013521980422058,-0.22774669835905836,-0.15785754633736568,-0.0023733855183435343,0.1452296209232009,0.10111957445683531,0.015800222580482096,0.020862014853710958,-0.04728356279587564,-0.015019904648444576,-1.9416999703851238e-16,-2.1370170104836893e-17,9.863669805812196e-18,PUBCHEM_6083,adenosine monophosphate,3,Pre-nucleic/functional systems,6083,UDMBCSSLTHHNCD-KQYNXXCUSA-N,,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)N,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,C10H14N5O7P
4.610482419154669,-0.00407501270908842,2.3975605213338826,-1.1988177727099605,-0.3782038959402617,1.5298673207080091,0.10423210338624735,0.1767767750436133,-0.20516633736918588,0.03492497823514397,0.13959206387030346,0.36004689150639885,0.06868860478773464,-0.028288781793433943,0.06292116730127442,-0.043026259843486715,-0.014641279695546116,1.65741857805298e-16,-4.3232879774787984e-17,4.534550976397264e-18,PUBCHEM_60961,adenosine,2,Prebiotic building blocks,60961,OIRDTQYFTABQOQ-KQYNXXCUSA-N,,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,C10H13N5O4
-0.892456046790676,1.2911896104059588,-0.6577705164041323,-0.23462686020279702,0.33599639581902413,0.16489466088717025,0.20260740986917963,0.20316943863285578,-0.18759867388729937,0.04811226525008511,0.18354069688888805,-0.2024983485189163,-0.18725086075926559,0.05551398540157023,0.008068166031957069,0.011347919088922038,-0.01664083814522397,-1.0329493184138879e-16,6.910903758727297e-19,3.309906083107416e-17,PUBCHEM_6106,leucine,2,Prebiotic building blocks,6106,ROHFNLRQFUQHCH-YFKPBYRVSA-N,,CC(C)C[C@@H](C(=O)O)N,CC(C)C[C@H](N)C(=O)O,C6H13NO2
